ID;Ano;UO (Cod);UG (Cod);UG Responsável (Cod);Programa (Cod);Programa;Ação (Cod);Ação;PO (Cod);PO;GND (Cod);GND;Elemento Despesa (Cod);Elemento Despesa;Sub-elemento Despesa (Cod);Sub-elemento Despesa;Ano Emissão Empenho;Empenho;PL;Dotação Inicial;Autorizado;Crédito Disponível;Empenhado;Liquidado;Pago;Despesa Executada;Contingenciamento;RP Proc Inscrito;RP Não-Proc Inscrito;RP Proc a Pagar;RP Não-Proc a Pagar;RP Proc Pago;RP Não-Proc Pago;RP Proc Cancelado;RP Não-Proc Cancelado
49;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903992;SERVICOS DE PUBLICIDADE INSTITUCIONAL;2018;2018.NE.240106.00001.800435;0;0;0;0;3431,41;3431,41;3431,41;3431,41;0;0;0;0;0;0;0;0;0
50;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903019;MATERIAL DE ACONDICIONAMENTO E EMBALAGEM;2018;2018.NE.203001.20402.800090;0;0;0;0;21,6;21,6;21,6;21,6;0;0;0;0;0;0;0;0;0
51;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903007;GENEROS DE ALIMENTACAO;2018;2018.NE.203001.20402.800090;0;0;0;0;79,9;79,9;79,9;79,9;0;0;0;0;0;0;0;0;0
52;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903974;FRETES E TRANSPORTES DE ENCOMENDAS;2018;2018.NE.240106.00001.800463;0;0;0;0;24168,16;24168,16;24168,16;24168,16;0;0;0;0;0;0;0;0;0
53;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905204;APARELHOS DE MEDICAO E ORIENTACAO;2018;2018.NE.120016.00001.800907;0;0;0;0;9799;9799;9799;9799;0;0;0;0;0;0;0;0;0
54;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903042;FERRAMENTAS;2018;2018.NE.240106.00001.800445;0;0;0;0;603,24;603,24;603,24;603,24;0;0;0;0;0;0;0;0;0
55;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905228;MAQUINAS E EQUIPAMENTOS DE NATUREZA INDUSTRIAL;2018;2018.NE.240106.00001.800453;0;0;0;0;2856,11;0;0;2856,11;0;0;0;0;0;0;0;0;0
56;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;3;DESENVOLVIMENTO E LANCAMENTO DO VEICULO LANCADOR DE MICROSSATELITES VLM-1;4;INVESTIMENTOS;42;AUXILIOS;44504202;INSTITUICOES DE PESQ. E DESENVOLV.TECNOLOGICO;2016;2016.NE.120016.00001.800813;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3820739;0;0
57;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903026;MATERIAL ELETRICO E ELETRONICO;2018;2018.NE.240106.00001.800575;0;0;0;0;136,2;136,2;136,2;136,2;0;0;0;0;0;0;0;0;0
58;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903978;LIMPEZA E CONSERVACAO;2018;2018.NE.120016.00001.801109;0;0;0;0;245703;245703;223060,53;245703;0;0;0;0;0;0;0;0;0
59;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903302;PASSAGENS PARA O EXTERIOR;2018;2018.NE.120016.00001.800927;0;0;0;0;55324,68;55324,68;55324,68;55324,68;0;0;0;0;0;0;0;0;0
60;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903992;SERVICOS DE PUBLICIDADE INSTITUCIONAL;2018;2018.NE.240106.00001.800574;0;0;0;0;7084,8;7084,8;7084,8;7084,8;0;0;0;0;0;0;0;0;0
61;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;2018;2018.NE.240106.00001.000168;0;0;0;0;482,4;482,4;482,4;482,4;0;0;0;0;0;0;0;0;0
62;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903033;MATERIAL P/ PRODUCAO INDUSTRIAL;2017;2017.NE.240106.00001.800604;0;0;0;0;0;0;0;0;0;0;6380;0;0;0;0;0;6380
63;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903943;SERVICOS DE ENERGIA ELETRICA;2017;2017.NE.240106.00001.800560;0;0;0;0;0;0;0;0;0;0;36665,53;0;0;0;36665,53;0;0
64;2018;24205;153164;153607;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903969;SEGUROS EM GERAL;2018;2018.NE.153164.15238.802488;0;0;0;0;4000;4000;4000;4000;0;0;0;0;0;0;0;0;0
65;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;33909314;RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2018;2018.NE.203001.20402.000063;0;0;0;0;222,4;222,4;222,4;222,4;0;0;0;0;0;0;0;0;0
66;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905234;MAQUINAS, UTENSILIOS E EQUIPAMENTOS  DIVERSOS;2018;2018.NE.240106.00001.800558;0;0;0;0;988320;0;0;988320;0;0;0;0;0;0;0;0;0
67;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;15;DIARIAS - MILITAR;33901514;DIARIAS NO PAIS;2017;2017.NE.120627.00001.000099;0;0;0;0;0;0;0;0;0;412,25;0;0;0;412,25;0;0;0
68;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;2018;2018.NE.240106.00001.000143;0;0;0;0;461,01;461,01;461,01;461,01;0;0;0;0;0;0;0;0;0
69;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903025;MATERIAL P/ MANUTENCAO DE BENS MOVEIS;2018;2018.NE.120016.00001.801447;0;0;0;0;49;49;49;49;0;0;0;0;0;0;0;0;0
70;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;1;CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903948;SERVICO DE SELECAO E TREINAMENTO;2018;2018.NE.203001.20402.800112;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
71;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2018;2018.NE.120627.00001.800334;0;0;0;0;177092,07;177092,07;177092,07;177092,07;0;0;0;0;0;0;0;0;0
72;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;5;DESENVOLVIMENTO DOS SATELITES DA SERIE AMAZONIA;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903011;MATERIAL QUIMICO;2018;2018.NE.240106.00001.800727;0;0;0;0;67001,1;67001,1;67001,1;67001,1;0;0;0;0;0;0;0;0;0
73;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA E INOVAÇÃO;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2015;2015.NE.203001.20402.800119;0;0;0;0;0;0;0;0;0;0;0;0;21459,13;0;0;0;0
74;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;2017;2017.NE.240106.00001.000182;0;0;0;0;0;0;0;0;0;0;1000;0;0;0;1000;0;0
75;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903917;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;2018;2018.NE.120627.00001.800339;0;0;0;0;131236,2;131236,2;131236,2;131236,2;0;0;0;0;0;0;0;0;0
76;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;2018;2018.NE.240106.00001.000194;0;0;0;0;1100;1100;1100;1100;0;0;0;0;0;0;0;0;0
77;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;4;PESQUISA E DESENVOLVIMENTO EM TECNOLOGIAS ASSOCIADAS A VEICULOS ESPACIAIS;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905235;MATERIAL DE TIC (PERMANENTE);2018;2018.NE.120016.00001.801636;0;0;0;0;8800;8800;8800;8800;0;0;0;0;0;0;0;0;0
78;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903948;SERVICO DE SELECAO E TREINAMENTO;2018;2018.NE.240106.00001.800672;0;0;0;0;1300;1300;1300;1300;0;0;0;0;0;0;0;0;0
79;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903026;MATERIAL ELETRICO E ELETRONICO;2018;2018.NE.120016.00001.801423;0;0;0;0;1590;1590;1590;1590;0;0;0;0;0;0;0;0;0
80;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903025;MATERIAL P/ MANUTENCAO DE BENS MOVEIS;2018;2018.NE.120016.00001.801407;0;0;0;0;58,5;58,5;58,5;58,5;0;0;0;0;0;0;0;0;0
81;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;3;DESENVOLVIMENTO DE PRODUTOS E PROCESSOS INOVADORES PARA O SETOR ESPACIAL E SUAS APLICACOES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903981;SERVICOS BANCARIOS;2018;2018.NE.240106.00001.000197;0;0;0;0;27287,98;10064,82;10064,82;27287,98;0;0;0;0;0;0;0;0;0
82;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905204;APARELHOS DE MEDICAO E ORIENTACAO;2018;2018.NE.240106.00001.800673;0;0;0;0;10947,92;10947,92;10947,92;10947,92;0;0;0;0;0;0;0;0;0
83;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;9;PESQUISA E DESENVOLVIMENTO EM AERONOMIA, ASTROFISICA E GEOFISICA ESPACIAL;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905233;EQUIPAMENTOS PARA AUDIO, VIDEO E FOTO;2018;2018.NE.240106.00001.800758;0;0;0;0;3383,5;3383,5;3383,5;3383,5;0;0;0;0;0;0;0;0;0
84;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;6;RASTREIO E CONTROLE DE SATELITES;4;INVESTIMENTOS;52;EQUIPAMENTOS E MATERIAL PERMANENTE;44905235;MATERIAL DE TIC (PERMANENTE);2017;2017.NE.240106.00001.800801;0;0;0;0;0;0;0;0;0;0;5649,6;0;0;0;5649,6;0;0
85;2018;24205;120627;120013;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903917;MANUT. E CONSERV. DE MAQUINAS E EQUIPAMENTOS;2018;2018.NE.120627.00001.800350;0;0;0;0;132756,96;132756,96;132756,96;132756,96;0;0;0;0;0;0;0;0;0
86;2018;24205;120016;120110;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;33;PASSAGENS E DESPESAS COM LOCOMOCAO;33903301;PASSAGENS PARA O PAIS;2018;2018.NE.120016.00001.801881;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
87;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;000A;PESQUISA, APLICACOES E DESENVOLVIMENTO TECNOLOGICO EM OBSERVACAO DA TERRA;3;OUTRAS DESPESAS CORRENTES;92;DESPESAS DE EXERCICIOS ANTERIORES;33909214;DIARIAS - CIVIL;2018;2018.NE.240106.00001.000227;0;0;0;0;156,18;156,18;156,18;156,18;0;0;0;0;0;0;0;0;0
88;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;1;FUNCIONAMENTO E ATUALIZACAO DO LABORATORIO DE INTEGRACAO E TESTES;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903974;FRETES E TRANSPORTES DE ENCOMENDAS;2018;2018.NE.240106.00001.800784;0;0;0;0;849,3;849,3;849,3;849,3;0;0;0;0;0;0;0;0;0
89;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903946;SERVICOS DOMESTICOS;2018;2018.NE.203001.20402.800135;0;0;0;0;86,84;86,84;86,84;86,84;0;0;0;0;0;0;0;0;0
90;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903007;GENEROS DE ALIMENTACAO;2018;2018.NE.120631.00001.801274;0;0;0;0;1290;1290;1290;1290;0;0;0;0;0;0;0;0;0
91;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;7;DESENVOLVIMENTO DE COMPETENCIAS E CAPITAL HUMANO PARA O SETOR ESPACIAL;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903007;GENEROS DE ALIMENTACAO;2018;2018.NE.120631.00001.801267;0;0;0;0;1784,7;1784,7;1784,7;1784,7;0;0;0;0;0;0;0;0;0
92;2018;24205;153103;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903914;LOCACAO BENS MOV. OUT.NATUREZAS E INTANGIVEIS;2018;2018.NE.153103.15234.802989;0;0;0;0;1200;1200;1200;1200;0;0;0;0;0;0;0;0;0
93;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VC;DESENVOLVIMENTO, LANCAMENTO E OPERACAO DE SATELITES, COM A I;000B;DESENVOLVIMENTO E LANCAMENTO DO SATELITE SINO-BRASILEIRO CBERS-4A;3;OUTRAS DESPESAS CORRENTES;93;INDENIZACOES E RESTITUICOES;33909314;RESSARCIMENTO DE PASSAGENS E DESP.C/LOCOMOCAO;2018;2018.NE.240106.00001.000244;0;0;0;0;1259,6;1259,6;1259,6;1259,6;0;0;0;0;0;0;0;0;0
94;2018;24205;120016;120141;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;39;OUTROS SERVIÇOS DE TERCEIROS - PESSOA JURÍDICA;33903916;MANUTENCAO E CONSERV. DE BENS IMOVEIS;2018;2018.NE.120016.00001.801991;0;0;0;0;50099;0;0;50099;0;0;0;0;0;0;0;0;0
95;2018;24205;203001;NÃO INFORMADO;2106;PROGRAMA DE GESTÃO E MANUTENÇÃO DO MINISTÉRIO DA CIÊNCIA, TECNOLOGIA, INOVAÇÕES E COMUNICAÇÕES;2000;ADMINISTRACAO DA UNIDADE;2;OUTRAS DESPESAS ADMINISTRATIVAS;3;OUTRAS DESPESAS CORRENTES;30;MATERIAL DE CONSUMO;33903016;MATERIAL DE EXPEDIENTE;2018;2018.NE.203001.20402.800139;0;0;0;0;6320;6320;6320;6320;0;0;0;0;0;0;0;0;0
96;2018;24205;240106;NÃO INFORMADO;2056;POLÍTICA ESPACIAL;20VB;PESQUISA E DESENVOLVIMENTO DE TECNOLOGIAS PARA O SETOR ESPAC;8;PESQUISA, DESENVOLVIMENTO E INOVACAO NO CENTRO DE ESTUDO E MONITORAMENTO BRASILEIRO DO CLIMA ESPACIAL (EMBRACE);3;OUTRAS DESPESAS CORRENTES;40;SERVICOS DE TECNOLOGIA DA INFORMACAO E COMUNICACAO - PJ;33904014;TELEFONIA FIXA E MOVEL - PACOTE DE COMUNICACAO DE DADOS;2018;2018.NE.240106.00001.800848;0;0;0;0;2940;2940;2940;2940;0;0;0;0;0;0;0;0;0
97;2018;24205;120631;120015;2056;POLÍTICA ESPACIAL;20V0;DESENVOLVIMENTO E LANCAMENTO DE FOGUETES SUBORBITAIS E DE VE;6;FUNCIONAMENTO E ATUALIZACAO DA INFRAESTRUTURA DE APOIO A VEICULOS ESPACIAIS;3;OUTRAS DESPESAS CORRENTES;14;DIÁRIAS - CIVIL;33901416;DIARIAS NO EXTERIOR;2018;2018.NE.120631.00001.000494;0;0;0;0;17598;17598;17598;17598;0;0;0;0;0;0;0;0;0
